target_record_number,target_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_job_value,neighbor_company_name,neighbor_address
BLD-26-03193,1000.0,6,1.3864331702945079,BLD-26-01169,2026-02-13,12000.0,RESULTS CONTRACTING,2315 N 75 ST
BLD-26-03193,1000.0,7,1.411397774724857,BLD-25-16972,2025-12-22,23000.0,"NASTASE CONTRACTING, INC.",7053 STARLITE DR
BLD-26-03193,1000.0,8,1.4266701520945257,BLD-26-01413,2026-02-19,10500.0,GINGERICH STRUCTURES,8704 BOYD ST
BLD-26-03193,1000.0,9,1.4495274040924202,BLD-25-15487,2025-11-03,3600.0,PAUL DAVIS SYSTEMS,7524 WIRT ST
BLD-26-03193,1000.0,10,1.5049693290691468,BLD-25-16908,2025-12-18,17500.0,"DOLL HOUSE INVESTMENTS, LLC DBA DHI",8121 N 38 ST
BLD-26-03193,1000.0,11,1.5319350947643426,BLD-25-16559,2025-12-02,20000.0,PROPERTY FLIPS LLC,3518 N 82 ST
BLD-26-03193,1000.0,12,1.5459326883455273,BLD-25-15626,2025-11-05,6500.0,NEW ENERGY LLC,11716 MAYBERRY ST
BLD-26-03204,6852.9,1,0.4267268377997814,BLD-26-02075,2026-03-11,500.0,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,2211 S 164 CR
BLD-26-03204,6852.9,2,0.523157135119963,BLD-26-00514,2026-01-20,22178.0,AMERIPRO ROOFING OF NEBRASKA,15229 DOUGLAS CR
BLD-26-03204,6852.9,3,0.5255893787151887,BLD-26-02164,2026-03-12,19381.0,MOOSE ROOFING,16708 WILLIAM ST
BLD-26-03204,6852.9,4,0.6458638002096442,BLD-25-15978,2025-11-12,14000.0,MCCOY ROOFING HOLDINGS,15511 JACKSON CR
BLD-26-03204,6852.9,5,0.7145867242167295,BLD-26-01538,2026-02-25,10210.04,RED RHINO ROOFS & SOLAR LLC,16055 GOLD PA
BLD-26-03204,6852.9,6,0.7727385298372762,BLD-25-16158,2025-11-18,37620.0,APPLE ROOFING LLC,14142 FRANCES ST
BLD-26-03204,6852.9,7,0.8222364529343342,BLD-26-00693,2026-01-29,12132.64,CHAMP ROOFING AND EXTERIORS INC,12618 ARBOR ST
BLD-26-03204,6852.9,8,0.8415175442175914,BLD-26-01869,2026-03-05,11530.0,RED RHINO ROOFS & SOLAR LLC,13502 SPRING ST
BLD-26-03204,6852.9,9,0.8416384773070408,BLD-25-15676,2025-11-06,21232.0,TURTLE ROOFING OMAHA,15270 BEMIS ST
BLD-26-03204,6852.9,10,0.8474131183265794,BLD-25-15558,2025-11-04,4914.0,PREMIER ROOFING COMPANY,13451 KINGSWOOD DR
BLD-26-03204,6852.9,11,0.8788429087193268,BLD-25-15750,2025-11-06,7609.21,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,12076 LEAVENWORTH RD
BLD-26-03204,6852.9,12,0.8896827135119172,BLD-25-15593,2025-11-05,9954.69,ROYALTY ROOFING INC,13493 SPRING ST
BLD-26-03216,7500.0,1,0.1344869534412659,BLD-26-01549,2026-02-25,8640.0,MEJIA ROOFING & CONTRACTORS,3818 PINKNEY ST
BLD-26-03216,7500.0,2,0.1531565816733373,BLD-25-16191,2025-11-19,10000.0,RESULTS CONTRACTING,4428 RUGGLES ST
BLD-26-03216,7500.0,3,0.1558236715281507,BLD-26-01240,2026-02-17,7000.0,RESULTS CONTRACTING,3611 N 42 ST
BLD-26-03216,7500.0,4,0.30340944494895034,BLD-25-16019,2025-11-13,7000.0,MCCOY ROOFING HOLDINGS,3333 RUGGLES ST
BLD-26-03216,7500.0,5,0.3564517030803677,BLD-25-15439,2025-11-03,3700.0,JASTORFFINC,3220 N 40 AV
BLD-26-03216,7500.0,6,0.372013242559168,BLD-26-02363,2026-03-17,5200.0,TEN PENNY EXTERIORS,4602 N 47 ST
BLD-26-03216,7500.0,7,0.5238280066325223,BLD-25-16451,2025-11-26,1700.0,7417 plum dale rd,5329 N 47 ST
BLD-26-03216,7500.0,8,0.5347665190532898,BLD-26-01222,2026-02-16,12201.08,STARPOWER EXTERIOR INC,5912 NORTHWEST DR
BLD-26-03216,7500.0,9,0.6005751784755154,BLD-26-02016,2026-03-10,8500.0,STARPOWER EXTERIOR INC,4034 NEBRASKA AV
BLD-26-03216,7500.0,10,0.6121351773485763,BLD-26-02370,2026-03-16,11269.42,TK REMODELING,5328 N 44 AV
BLD-26-03216,7500.0,11,0.6243207717144991,BLD-26-00877,2026-02-03,6082.0,2107 John A Creighton Blvd,2715 N 48 ST
BLD-26-03216,7500.0,12,0.6448475320005069,BLD-25-16826,2025-12-15,4580.0,HORN INDUSTRIES CORPORATION,6714 N 37 ST
BLD-26-03217,16600.0,1,0.207312485960569,BLD-25-16027,2025-11-13,5624.0,ROYALTY ROOFING INC,15268 LOCUST ST
BLD-26-03217,16600.0,2,0.22289030697940956,BLD-25-15791,2025-11-07,18945.0,BLU GENERAL CONTRACTING,2909 N 154 CR
BLD-26-03217,16600.0,3,0.32694872725347096,BLD-26-02337,2026-03-17,6240.0,RED RHINO ROOFS & SOLAR LLC,15706 FRANKLIN ST
BLD-26-03217,16600.0,4,0.33395052697028677,BLD-26-02245,2026-03-16,14353.0,RED RHINO ROOFS & SOLAR LLC,2504 N 154 AV
BLD-26-03217,16600.0,5,0.3674822633813323,BLD-26-02368,2026-03-17,14800.0,Property Flips LLC,15117 OHIO ST
BLD-26-03217,16600.0,6,0.3717038660020466,BLD-25-15886,2025-11-10,1280.0,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2039 N 153 AV
BLD-26-03217,16600.0,7,0.42303574034246205,BLD-26-01778,2026-03-03,8299.05,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2422 N 154 AV
BLD-26-03217,16600.0,8,0.4415046911708323,BLD-25-15918,2025-11-11,4582.0,WHITE CASTLE ROOFING & CONTRACTING INC,15281 WIRT ST
BLD-26-03217,16600.0,9,0.4720872955612988,BLD-25-16373,2025-11-24,23889.57,AMERIPRO ROOFING OF NEBRASKA,16009 TAYLOR ST
BLD-26-03217,16600.0,10,0.5013750949835175,BLD-25-15448,2025-11-03,12658.3,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2705 N 153 AV
BLD-26-03217,16600.0,11,0.5068407688309947,BLD-26-02162,2026-03-12,12176.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",1511 N 144 AVENUE CR
BLD-26-03217,16600.0,12,0.5359466024234297,BLD-25-16304,2025-11-21,11648.82,BULLDOG ROOFING,4243 N 163 AV
BLD-26-03229,9400.0,1,0.8028682746164116,BLD-26-02364,2026-03-17,9000.0,RESULTS CONTRACTING,852 N 68 ST
BLD-26-03229,9400.0,2,0.8394790000327,BLD-25-16323,2025-11-20,4590.35,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2506 N 70 ST
BLD-26-03229,9400.0,3,0.8696069217907213,BLD-25-15756,2025-11-06,7000.0,RESULTS CONTRACTING,6022 DECATUR ST
BLD-26-03229,9400.0,4,0.9472945182481968,BLD-26-02378,2026-03-18,15000.0,RESULTS CONTRACTING,6957 OGDEN ST
BLD-26-03229,9400.0,5,1.0433366894398877,BLD-26-01059,2026-02-10,30000.0,N2 EXTERIORS LLC,4930 PINKNEY ST
BLD-26-03229,9400.0,6,1.0818514059904787,BLD-25-15833,2025-11-10,10500.0,TDH HOME BUILDING INC,8314 GOLD ST
BLD-26-03229,9400.0,7,1.1208663413093956,BLD-25-16220,2025-11-19,11000.0,MCCOY ROOFING HOLDINGS,1607 S 58 ST
BLD-26-03229,9400.0,8,1.194459634630727,BLD-26-01144,2026-02-12,6146.0,WHITE CASTLE ROOFING & CONTRACTING INC,12717 ERSKINE ST
BLD-26-03229,9400.0,9,1.204577327071021,BLD-25-15779,2025-11-07,32000.0,ERIE CONSTRUCTION MID-WEST INC,8713 NICHOLAS ST
BLD-26-03229,9400.0,10,1.2149657746457247,BLD-25-15803,2025-11-07,18000.0,RESULTS CONTRACTING,653 N 85 ST
BLD-26-03229,9400.0,11,1.2200436301829916,BLD-25-16274,2025-11-20,11566.19,BN ENTERPRISES LLC,2005 N 52 ST
BLD-26-03229,9400.0,12,1.2306463016515907,BLD-25-15476,2025-11-03,9000.0,ABC ROOFS,2107 S 135 AV
BLD-26-03230,11600.0,1,0.4974741608474701,BLD-25-15766,2025-11-06,4826.08,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",11112 X ST
BLD-26-03230,11600.0,2,0.4991244744085313,BLD-26-02419,2026-03-18,14894.35,HOMETOWN ROOFING,13514 BERRY CR
BLD-26-03230,11600.0,3,0.5516285468837397,BLD-26-00445,2026-01-14,14263.73,HOMETOWN ROOFING,6205 S 135 ST
BLD-26-03230,11600.0,4,0.5809079087380273,BLD-26-00312,2026-01-12,5282.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5618 S 113 ST
BLD-26-03230,11600.0,5,0.5841754190503157,BLD-26-01786,2026-03-03,13000.0,SHAMROCK HILLS LLC,13739 Z CR
BLD-26-03230,11600.0,6,0.6164515459435236,BLD-25-15451,2025-11-03,16300.0,TURTLE ROOFING OMAHA,5033 S 90 ST
BLD-26-03230,11600.0,7,0.6201577594847668,BLD-25-15491,2025-11-03,5671.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,13820 W CR
BLD-26-03230,11600.0,8,0.6735494142118206,BLD-26-02255,2026-03-16,11971.97,NELSON CONTRACTING LLC,13952 JEFFERSON CR
BLD-26-03230,11600.0,9,0.6817024382514514,BLD-26-00463,2026-01-15,7627.15,HOMETOWN ROOFING,6819 S 142 ST
BLD-26-03230,11600.0,10,0.7295076214763321,BLD-26-02413,2026-03-18,7996.65,HOMETOWN ROOFING,6742 S 142 ST
BLD-26-03230,11600.0,11,0.7328848834818702,BLD-25-17046,2025-12-26,15000.0,"PRO GRADE EXTERIORS, LLC",5024 MAGNOLIA ST
BLD-26-03230,11600.0,12,0.7401633694345059,BLD-26-02498,2026-03-20,11561.0,DREW'S UNITED ROOFING & SIDING OF NE INC,12233 ORCHARD AV
BLD-26-03231,22000.0,1,0.5467449263979135,BLD-26-01450,2026-02-21,11985.0,FIRST CHOICE GUTTERS & SIDING,16306 LAFAYETTE AV
BLD-26-03231,22000.0,2,0.5472020133769337,BLD-25-16286,2025-11-20,34000.0,RESULTS CONTRACTING,1905 N 132 AVENUE CR
BLD-26-03231,22000.0,3,0.7444281598746298,BLD-25-15987,2025-11-13,4800.0,KW ENTERPRISE,15712 LAFAYETTE AV
BLD-26-03231,22000.0,4,0.8018667619585194,BLD-26-02241,2026-03-16,28047.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",4304 N 157 AV
BLD-26-03231,22000.0,5,0.9245136656418097,BLD-25-15838,2025-11-10,11145.0,WEATHERGUARD INC,507 S 161 ST
BLD-26-03231,22000.0,6,0.9288627256341913,BLD-25-15448,2025-11-03,12658.3,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2705 N 153 AV
BLD-26-03231,22000.0,7,1.023267578042998,BLD-26-00673,2026-01-28,60000.0,CIACCIO ROOFING CORP,9745 NOTTINGHAM DR
BLD-26-03231,22000.0,8,1.0249128880604115,BLD-25-15524,2025-11-04,22458.0,RED RHINO ROOFS & SOLAR LLC,14021 EAGLE RUN DR
BLD-26-03231,22000.0,9,1.0298470105235429,BLD-26-01778,2026-03-03,8299.05,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,2422 N 154 AV
BLD-26-03231,22000.0,10,1.0324442282809119,BLD-26-00317,2026-01-12,92897.47,RICH POISEL'S ROOFING LLC,9747 NOTTINGHAM DR
BLD-26-03231,22000.0,11,1.0351687412963608,BLD-25-16653,2025-12-05,15700.0,"MLKHEC INC DBA HUSKER HAMMER SIDING, WINDOWS AND ROOFING",2104 N 172 AV
BLD-26-03231,22000.0,12,1.0646479391909016,BLD-25-15891,2025-11-10,10000.0,"MAXIM ENTERPRISES, LLC - DBA MAXIM HOMES",6205 N 153 AV
BLD-26-03232,17000.0,1,0.5006120613662645,BLD-25-15617,2025-11-05,13500.0,JIM'S ROOFING & CONTRACTING,6645 CYPRESS DR
BLD-26-03232,17000.0,2,0.5571408445442478,BLD-26-01911,2026-03-06,22000.0,SHAMROCK HILLS LLC,14916 Z CR
BLD-26-03232,17000.0,3,0.7835804787984808,BLD-26-01208,2026-02-16,18000.0,"NASTASE CONTRACTING, INC.",5906 OAK HILLS DR
BLD-26-03232,17000.0,4,0.8452474668090906,BLD-25-15853,2025-11-10,8246.0,RED RHINO ROOFS & SOLAR LLC,5417 S 107 ST
BLD-26-03232,17000.0,5,0.85295187639542,BLD-25-15928,2025-11-11,15000.0,RESULTS CONTRACTING,5920 S 152 ST
BLD-26-03232,17000.0,6,0.8761826313910008,BLD-26-02255,2026-03-16,11971.97,NELSON CONTRACTING LLC,13952 JEFFERSON CR
BLD-26-03232,17000.0,7,0.9345226806997757,BLD-26-02653,2026-03-24,15000.0,RESULTS CONTRACTING,4351 S 152 CR
BLD-26-03232,17000.0,8,0.9797604907897896,BLD-26-02410,2026-03-18,22212.25,HOMETOWN ROOFING,6027 S 158 ST
BLD-26-03232,17000.0,9,0.9843981156730532,BLD-26-02342,2026-03-17,14000.0,RESULTS CONTRACTING,15223 DAYTON ST
BLD-26-03232,17000.0,10,0.987707996333041,BLD-26-00138,2026-01-06,16345.0,TURTLE ROOFING OMAHA,13946 W CR
BLD-26-03232,17000.0,11,1.092245821508755,BLD-26-02419,2026-03-18,14894.35,HOMETOWN ROOFING,13514 BERRY CR
BLD-26-03232,17000.0,12,1.0980019638270182,BLD-26-02610,2026-03-23,21000.0,SHAMROCK HILLS LLC,15232 T ST
BLD-26-03233,29000.0,1,0.22474237237559555,BLD-26-02558,2026-03-23,15774.32,BULLDOG ROOFING,2411 N 188 ST
BLD-26-03233,29000.0,2,0.6708760516342305,BLD-25-16653,2025-12-05,15700.0,"MLKHEC INC DBA HUSKER HAMMER SIDING, WINDOWS AND ROOFING",2104 N 172 AV
BLD-26-03233,29000.0,3,0.8372759080434344,BLD-25-16621,2025-12-04,12701.25,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,1039 N 183 CR
BLD-26-03233,29000.0,4,0.8402734722692999,BLD-25-16464,2025-11-26,25374.0,TDH HOME BUILDING INC,18368 HARNEY ST
BLD-26-03233,29000.0,5,0.8471395063089184,BLD-26-02494,2026-03-20,29115.0,BN ENTERPRISES LLC,19904 HARNEY ST
BLD-26-03233,29000.0,6,0.8507614003333921,BLD-26-00283,2026-01-09,12980.0,EVERLAST EXTERIORS,2517 N 189 ST
BLD-26-03233,29000.0,7,0.8746623098094533,BLD-26-02136,2026-03-12,20395.0,ERNCO INC,513 S 198 ST
BLD-26-03233,29000.0,8,0.8882964575874851,BLD-26-01715,2026-03-02,54959.69,ERIE CONSTRUCTION MID-WEST INC,15201 JAYNES ST
BLD-26-03233,29000.0,9,0.8887882187273557,BLD-25-16899,2025-12-17,8500.0,607 S 199th St,607 S 199 ST
BLD-26-03233,29000.0,10,0.9067572760037332,BLD-26-01725,2026-03-02,22000.0,MCCOY ROOFING HOLDINGS,113 S 202 ST
BLD-26-03233,29000.0,11,0.9326378811094819,BLD-26-02392,2026-03-18,24000.0,RESULTS CONTRACTING,3003 N 192 AV
BLD-26-03233,29000.0,12,1.0547950816452671,BLD-25-15488,2025-11-03,16846.05,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,20010 ELKHORN RIDGE DR
BLD-26-03234,31000.0,1,0.558686839095686,BLD-25-16283,2025-11-20,6000.0,MG FERN PROPERTIES LLC,3458 S 16 ST
BLD-26-03234,31000.0,2,0.8273439768556632,BLD-26-02301,2026-03-17,7325.0,White Castle Roofing,3115 SPRING ST
BLD-26-03234,31000.0,3,0.9796092675582487,BLD-25-15682,2025-11-06,6500.0,"CHANDLER & CHANDLER CONSTRUCTION, LLC",4228 F ST
BLD-26-03234,31000.0,4,1.0347442594535936,BLD-25-15539,2025-11-04,18000.0,RESULTS CONTRACTING,1914 S 34 ST
BLD-26-03234,31000.0,5,1.1305514449852458,BLD-25-17101,2025-12-30,15000.0,Unknown,4916 J ST
BLD-26-03234,31000.0,6,1.1459169951538826,BLD-26-02123,2026-03-10,16000.0,"HOME PRIDE CONTRACTORS, INC",2755 S 13 ST
BLD-26-03234,31000.0,7,1.1549575984663967,BLD-25-15947,2025-11-11,12000.0,MICHAEL'S ROOFING & RESTORATION LLC,4215 S 12 ST
BLD-26-03234,31000.0,8,1.17323187449239,BLD-25-16428,2025-11-25,4000.0,MG FERN PROPERTIES LLC,3457 S 16 ST
BLD-26-03234,31000.0,9,1.1945720476566757,BLD-25-15622,2025-11-05,1365.0,PO Box 6602,5048 S 37 ST
BLD-26-03234,31000.0,10,1.2304802160535258,BLD-26-02420,2026-03-18,8126.87,HOMETOWN ROOFING,3919 J ST
BLD-26-03234,31000.0,11,1.2713235614354166,BLD-26-01561,2026-02-25,6410.0,4140 S 52ND ST.,3627 DREXEL ST
BLD-26-03234,31000.0,12,1.332178708410589,BLD-26-00424,2026-01-14,5000.0,APOLLO RESTORATION,3716 V ST
BLD-26-03246,13281.12,1,0.44397623012699255,BLD-25-17091,2025-12-30,10639.0,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,5135 N 135 AV
BLD-26-03246,13281.12,2,0.45452251578225955,BLD-26-02531,2026-03-23,27689.0,SKYLINE IMAGING LLC,4817 N 136 ST
BLD-26-03246,13281.12,3,0.4650197450598453,BLD-25-15490,2025-11-03,15000.0,AVID RESTORATION LLC,14907 LAUREL AV
BLD-26-03246,13281.12,4,0.5023259219293357,BLD-25-16937,2025-12-19,7875.0,"DYNASTY RESTORATION, INC.",3812 N 160 AV
BLD-26-03246,13281.12,5,0.518267243498613,BLD-26-01842,2026-03-04,16000.0,SOUTH O ROOFING,4420 N 156 AVENUE CR
BLD-26-03246,13281.12,6,0.5991125374989384,BLD-25-16263,2025-11-20,34024.0,ERIE CONSTRUCTION MID-WEST INC,16414 TAYLOR ST
BLD-26-03246,13281.12,7,0.6818995339687002,BLD-26-02439,2026-03-19,21059.66,SQUAREUP EXTERIORS,16407 TAYLOR ST
BLD-26-03246,13281.12,8,0.6865181502011748,BLD-26-02259,2026-03-16,9282.29,BULLDOG ROOFING,4234 NORTH BRANCH DR
BLD-26-03246,13281.12,9,0.701018732609804,BLD-25-16651,2025-12-05,7800.0,JIM'S ROOFING & CONTRACTING,3904 NORTH BRANCH DR
BLD-26-03246,13281.12,10,0.7084966192772292,BLD-26-00158,2026-01-07,34004.0,"1-800-HANSONS, LLC",13422 LARIMORE AV
BLD-26-03246,13281.12,11,0.7439466247724388,BLD-25-16057,2025-11-14,13000.0,RESULTS CONTRACTING,3029 N 125 AV
BLD-26-03246,13281.12,12,0.7674414777968497,BLD-25-16963,2025-12-19,8584.06,ROYALTY ROOFING INC,14463 SHERWOOD AV
BLD-26-03251,5371.19,1,0.18760410482771786,BLD-26-01726,2026-03-02,15000.0,MCCOY ROOFING HOLDINGS,4681 PINE ST
BLD-26-03251,5371.19,2,0.30600937323367877,BLD-26-01783,2026-03-03,9985.48,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,978 S 50 ST
BLD-26-03251,5371.19,3,0.4231988896495054,BLD-26-02464,2026-03-19,2000.0,"THE OLAM, LLC",4519 MARCY ST
BLD-26-03251,5371.19,4,0.6159054377238599,BLD-25-16220,2025-11-19,11000.0,MCCOY ROOFING HOLDINGS,1607 S 58 ST
BLD-26-03251,5371.19,5,0.6936292667770249,BLD-25-15682,2025-11-06,6500.0,"CHANDLER & CHANDLER CONSTRUCTION, LLC",4228 F ST
BLD-26-03251,5371.19,6,0.7507113778508394,BLD-25-15539,2025-11-04,18000.0,RESULTS CONTRACTING,1914 S 34 ST
BLD-26-03251,5371.19,7,0.76427422975191,BLD-25-16390,2025-11-25,6500.0,OPTIMUS ROOFING AND GUTTERS LLC,2331 S 24 ST
BLD-26-03251,5371.19,8,0.7658201609454482,BLD-26-02777,2026-03-17,4500.0,"HOME PRIDE CONTRACTORS, INC",1508 N HAPPY HOLLOW BD
BLD-26-03251,5371.19,9,0.82171948434385,BLD-25-17016,2025-12-23,6234.31,BULLDOG ROOFING,5407 HICKORY ST
BLD-26-03251,5371.19,10,0.8269630166019349,BLD-25-16283,2025-11-20,6000.0,MG FERN PROPERTIES LLC,3458 S 16 ST
BLD-26-03251,5371.19,11,0.8341019452819572,BLD-25-17101,2025-12-30,15000.0,Unknown,4916 J ST
BLD-26-03251,5371.19,12,0.8646789137121769,BLD-26-02123,2026-03-10,16000.0,"HOME PRIDE CONTRACTORS, INC",2755 S 13 ST
BLD-26-03277,9509.0,1,0.2968527373125632,BLD-26-02156,2026-03-12,23878.37,COMBOVER LLC,8113 N 173 ST
BLD-26-03277,9509.0,2,0.3170418350896641,BLD-25-16442,2025-11-26,5782.92,ROYALTY ROOFING INC,7377 N 165 ST
BLD-26-03277,9509.0,3,0.41285995893527644,BLD-25-15680,2025-11-06,22709.0,TURTLE ROOFING OMAHA,17104 PHOEBE ST
BLD-26-03277,9509.0,4,0.49235972935246786,BLD-26-01103,2026-02-11,18859.0,SKYLINE IMAGING LLC,16419 N HWS CLEVELAND BD
BLD-26-03277,9509.0,5,0.5575669721627777,BLD-25-15609,2025-11-05,17070.84,TDH HOME BUILDING INC,14756 GREBE ST
BLD-26-03277,9509.0,6,0.5667670440759973,BLD-25-16190,2025-11-18,8010.0,HORN INDUSTRIES CORPORATION,7665 N 144 AV
BLD-26-03277,9509.0,7,0.5681561320249581,BLD-26-02545,2026-03-23,13595.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",7701 N 144 AV
BLD-26-03277,9509.0,8,0.6016402031650269,BLD-26-02542,2026-03-23,12977.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",14461 CRAIG ST
BLD-26-03277,9509.0,9,0.6040206346236399,BLD-26-00448,2026-01-14,8989.7,HOMETOWN ROOFING,14514 CRAIG ST
BLD-26-03277,9509.0,10,0.6250053027281798,BLD-25-16478,2025-12-01,17791.61,THOMPSON AND THOMPSON 3RD GENERATION,6917 N 143 ST
BLD-26-03277,9509.0,11,0.6300865442603196,BLD-26-02650,2026-03-24,5895.0,White Castle Roofing,6530 N 142 CR
BLD-26-03277,9509.0,12,0.6338232462512763,BLD-25-17086,2025-12-30,13500.0,SOUTH O ROOFING,6215 N 146 ST
BLD-26-03292,10486.45,1,0.36949849980938043,BLD-26-02558,2026-03-23,15774.32,BULLDOG ROOFING,2411 N 188 ST
BLD-26-03292,10486.45,2,0.7989092627139253,BLD-26-01174,2026-02-13,32643.38,BB Roofing,3906 N 195 ST
BLD-26-03292,10486.45,3,0.8366102681318748,BLD-25-16653,2025-12-05,15700.0,"MLKHEC INC DBA HUSKER HAMMER SIDING, WINDOWS AND ROOFING",2104 N 172 AV
BLD-26-03292,10486.45,4,0.8921533463689852,BLD-26-02136,2026-03-12,20395.0,ERNCO INC,513 S 198 ST
BLD-26-03292,10486.45,5,0.8949786364239283,BLD-25-16899,2025-12-17,8500.0,607 S 199th St,607 S 199 ST
BLD-26-03292,10486.45,6,0.922022510176538,BLD-26-02392,2026-03-18,24000.0,RESULTS CONTRACTING,3003 N 192 AV
BLD-26-03292,10486.45,7,0.9744547415126643,BLD-26-02494,2026-03-20,29115.0,BN ENTERPRISES LLC,19904 HARNEY ST
BLD-26-03292,10486.45,8,1.0331519609957946,BLD-25-15634,2025-11-05,16800.0,HORN INDUSTRIES CORPORATION,1607 S 211 ST
BLD-26-03292,10486.45,9,1.0505154680020092,BLD-25-16464,2025-11-26,25374.0,TDH HOME BUILDING INC,18368 HARNEY ST
BLD-26-03292,10486.45,10,1.054591837885517,BLD-26-01725,2026-03-02,22000.0,MCCOY ROOFING HOLDINGS,113 S 202 ST
BLD-26-03292,10486.45,11,1.1380267963403166,BLD-26-02513,2026-03-23,77600.0,ANCHOR ROOFING & LANDSCAPING LLC,17007 HARNEY ST
BLD-26-03292,10486.45,12,1.1854412726645362,BLD-25-16621,2025-12-04,12701.25,CANOPY HOLDINGS OF NEBRASKA LLC DBA AGR ROOFING & CONSTRUCTION,1039 N 183 CR
BLD-26-03314,7850.0,1,0.18188216686181055,BLD-26-02162,2026-03-12,12176.0,"MCKINNIS ROOFING AND SHEET METAL, LLC",1511 N 144 AVENUE CR
BLD-26-03314,7850.0,2,0.26539812889423664,BLD-26-00953,2026-02-05,5000.0,"PANDO CONSTRUCTION, LLC",1857 N 152 PA
BLD-26-03314,7850.0,3,0.3195413996134448,BLD-25-16027,2025-11-13,5624.0,ROYALTY ROOFING INC,15268 LOCUST ST
BLD-26-03314,7850.0,4,0.3703569429048784,BLD-25-15918,2025-11-11,4582.0,WHITE CASTLE ROOFING & CONTRACTING INC,15281 WIRT ST
BLD-26-03314,7850.0,5,0.3887877629493557,BLD-26-02337,2026-03-17,6240.0,RED RHINO ROOFS & SOLAR LLC,15706 FRANKLIN ST
BLD-26-03314,7850.0,6,0.44006893935775304,BLD-25-15791,2025-11-07,18945.0,BLU GENERAL CONTRACTING,2909 N 154 CR
BLD-26-03314,7850.0,7,0.48559300315112464,BLD-25-15676,2025-11-06,21232.0,TURTLE ROOFING OMAHA,15270 BEMIS ST
BLD-26-03314,7850.0,8,0.5252753720066387,BLD-25-15768,2025-11-06,16800.0,MIGHTY DOG ROOFING,14222 CORBY ST
BLD-26-03314,7850.0,9,0.5809373022113717,BLD-25-15886,2025-11-10,1280.0,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2039 N 153 AV
BLD-26-03314,7850.0,10,0.6069812881675114,BLD-26-01544,2026-02-25,11000.0,RESULTS CONTRACTING,12216 WIRT ST
BLD-26-03314,7850.0,11,0.609845792513942,BLD-26-02245,2026-03-16,14353.0,RED RHINO ROOFS & SOLAR LLC,2504 N 154 AV
BLD-26-03314,7850.0,12,0.6332016606991042,BLD-26-02368,2026-03-17,14800.0,Property Flips LLC,15117 OHIO ST
BLD-26-03316,53552.0,1,0.23854228346785056,BLD-26-02525,2026-03-23,24000.0,Swing coast,2114 S 181 CR
BLD-26-03316,53552.0,2,0.2928513791198577,BLD-25-16033,2025-11-14,14563.0,WEATHERGUARD INC,2522 S 191 CR
BLD-26-03316,53552.0,3,0.34195660903185127,BLD-25-16178,2025-11-18,24000.0,SOUTH O ROOFING,19264 WOOLWORTH AV
BLD-26-03316,53552.0,4,0.533545888244266,BLD-26-01120,2026-02-12,24000.0,A&B ROOFING CONSTRUCTION LLC,3801 S 188 ST
BLD-26-03316,53552.0,5,0.6601173930246764,BLD-25-15906,2025-11-11,13000.0,PACIFIC PARTNERS GROUPS,18115 MAYBERRY ST
BLD-26-03316,53552.0,6,0.7255379202121198,BLD-26-01032,2026-02-10,9000.0,PACIFIC PARTNERS GROUP LLC,17863 HARNEY ST
BLD-26-03316,53552.0,7,0.7398065703251562,BLD-25-15666,2025-11-06,15752.0,WHITE CASTLE ROOFING & CONTRACTING INC,19111 KENT CR
BLD-26-03316,53552.0,8,1.0126941191982868,BLD-26-01550,2026-02-25,23781.11,RED RHINO ROOFS & SOLAR LLC,1213 S 195 ST
BLD-26-03316,53552.0,9,1.0424705860312091,BLD-26-01914,2026-03-06,28000.0,FULL CIRCLE ROOFING,17631 ENGLEWOOD ST
