pin,property_a,house,street_dir,street_nam,street_typ,apartment,prop_city,prop_zip,land_value,improvemen,total_valu,class,school_dis,numbldgs,bldg_numb,bldg_sf,bldg_story,bldg_yrblt,bldg_desc,quality,condition,acres,sq_feet,centroid_latitude,centroid_longitude,source_county
0743420000,2505 S 21 ST,2505,S,21,ST, ,OMAHA,68108,9400.0,106000.0,115400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,760.0,1.0,1900.0,Ranch,Average,Average,0.05,2475.0,41.235344604989116,-95.94385595875639,douglas
0744830002,2331 S 24 ST,2331,S,24,ST, ,OMAHA,68108,15300.0,168400.0,183700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1002.0,1.5,1918.0,1 1/2 Story Unfin,Average,Average,0.14,6240.0,41.23732631736038,-95.94661792275132,douglas
0756420000,8314 GOLD ST,8314, ,GOLD,ST, ,OMAHA,68124,40500.0,219600.0,260100.0,R,WESTSIDE COMM. SCHOOL DISTRICT,1.0,1,1756.0,1.5,1959.0,1 1/2 Story Fin,Average,Average,0.19,8515.0,41.23514227256883,-96.04305016957174,douglas
0801460562,10535 IZARD ST,10535, ,IZARD,ST, ,OMAHA,68114,20600.0,213300.0,233900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1094.0,1.0,1978.0,Split Entry,Average,Average,0.21,9536.0,41.268836962832516,-96.07862671393863,douglas
0820130800,4905 N 38 ST,4905,N,38,ST, ,OMAHA,68111,13000.0,98200.0,111200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2354.0,2.0,1905.0,2 Story,Average,Poor,0.2152,9375.0,41.30339664103789,-95.96964774663856,douglas
0805100202,5010 N 40 ST,5010,N,40,ST, ,OMAHA,68111,24500.0,182000.0,206500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1800.0,1.0,2004.0,Ranch,Average,Average,0.4878,21250.0,41.304315771806884,-95.97236169066595,douglas
0807930000,5527 N 36 ST,5527,N,36,ST, ,OMAHA,68111,5900.0,117500.0,123400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,836.0,1.0,1960.0,Raised Ranch,Average,Average,0.12,5320.0,41.30923149215674,-95.96584742233493,douglas
0810010000,5048 S 37 ST,5048,S,37,ST, ,OMAHA,68107,9700.0,103000.0,112700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1174.0,1.5,1924.0,1 1/2 Story Fin,Average,Poor,0.1,4400.0,41.207428170803134,-95.96963511829891,douglas
0810130000,5037 S 38 ST,5037,S,38,ST, ,OMAHA,68107,10900.0,120500.0,131400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,624.0,1.0,1940.0,Ranch,Average,Average,0.12,5358.0,41.20778200022317,-95.9700835821045,douglas
0812800000,2715 N 48 ST,2715,N,48,ST, ,OMAHA,68104,19400.0,168900.0,188300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,960.0,1.0,1963.0,Split Entry,Average,Good,0.14,6300.0,41.28369765488802,-95.98510448400154,douglas
0824750000,3186 MEREDITH AV,3186, ,MEREDITH,AV, ,OMAHA,68111,9600.0,169700.0,179300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1500.0,1.0,2003.0,Ranch,Average,Average,0.14,6400.0,41.30072423565173,-95.96080647905174,douglas
0826010000,1102 S 44 ST,1102,S,44,ST, ,OMAHA,68105,23700.0,222400.0,246100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1110.0,1.5,1948.0,1 1/2 Story Fin,Average,Average,0.15,6656.0,41.24851859869044,-95.97913587463432,douglas
0831570000,3716 V ST,3716, ,V,ST, ,OMAHA,68107,12200.0,146800.0,159000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1216.0,1.5,1910.0,1 1/2 Story Fin,Average,Average,0.15,6550.0,41.20118952171929,-95.97033874775188,douglas
0837030000,5205 N 48 ST,5205,N,48,ST, ,OMAHA,68104,8400.0,161300.0,169700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1096.0,1.0,1965.0,Mult Level,Average,Average,0.12,5376.0,41.30617809116173,-95.98514189767525,douglas
0839940000,2711 N 53 ST,2711,N,53,ST, ,OMAHA,68104,39500.0,324800.0,364300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1650.0,2.5,1927.0,2 1/2 Story Unfin,Good,Average,0.17,7425.0,41.283664506411604,-95.99591117618593,douglas
0840360002,2527 COUNTRY CLUB AV,2527, ,COUNTRY CLUB,AV, ,OMAHA,68104,44300.0,308400.0,352700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1752.0,2.0,1933.0,2 Story,Good,Average,0.33,14520.0,41.282390075746065,-95.99709748075155,douglas
0841170000,2333 N 55 ST,2333,N,55,ST, ,OMAHA,68104,40600.0,335500.0,376100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1731.0,2.0,1928.0,2 Story,Good,Good,0.2,8748.0,41.28096033106515,-95.99823501498548,douglas
0900360000,4256 BINNEY ST,4256, ,BINNEY,ST, ,OMAHA,68111,10800.0,63200.0,74000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,752.0,1.5,1925.0,1 1/2 Story Unfin,Average,Fair,0.1,4500.0,41.285561330133646,-95.97720766359824,douglas
0902240001,307 WOOLWORTH AV,307, ,WOOLWORTH,AV, ,OMAHA,68108,9900.0,90600.0,100500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,662.0,1.0,1890.0,Ranch,Average,Average,0.06,2673.0,41.24464812662484,-95.92046881240239,douglas
0904930000,2306 S 33 ST,2306,S,33,ST, ,OMAHA,68105,16400.0,273800.0,290200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2048.0,2.5,1905.0,2 1/2 Story Unfin,Average,Average,0.16,7000.0,41.2375804399396,-95.96207081642163,douglas
0905570000,2345 S 35 AV,2345,S,35,AV, ,OMAHA,68105,15500.0,191500.0,207000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1654.0,1.5,1900.0,1 1/2 Story Fin,Average,Average,0.14,6517.0,41.236234179317975,-95.96519549395289,douglas
0909720000,1508 N HAPPY HOLLOW BD,1508,N,HAPPY HOLLOW,BD, ,OMAHA,68104,36200.0,240900.0,277100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1242.0,1.5,1925.0,1 1/2 Story Fin,Average,Good,0.10298,4486.0,41.27344613214155,-95.99447205135036,douglas
0913444358,11260 ERSKINE ST,11260, ,ERSKINE,ST, ,OMAHA,68164,36300.0,207200.0,243500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1157.0,1.0,1984.0,Mult Level,Average,Average,0.27,11844.0,41.28245002721223,-96.08857901036433,douglas
0916480000,3018 STONE AV,3018, ,STONE,AV, ,OMAHA,68111,11800.0,152200.0,164000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,888.0,1.5,1921.0,1 1/2 Story Unfin,Average,Good,0.14,6500.0,41.31377222109461,-95.95740894206638,douglas
0917410000,2423 SPENCER ST,2423, ,SPENCER,ST, ,OMAHA,68111,7700.0,56200.0,63900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1012.0,2.0,1895.0,2 Story,Average,Fair,0.11,5080.0,41.28758265350374,-95.94818048752607,douglas
0917650000,1121 S 30 AV,1121,S,30,AV, ,OMAHA,68105,13700.0,204100.0,217800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1552.0,2.0,1914.0,2 Story,Average,Good,0.04,2000.0,41.24795756026286,-95.95698326136032,douglas
0919721130,12202 DEER HOLLOW DR,12202, ,DEER HOLLOW,DR, ,OMAHA,68154,46500.0,314800.0,361300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2040.0,1.5,1968.0,Tri Level,Average,Very Good,0.31,13520.0,41.25526526250761,-96.10578224749183,douglas
0919721180,12076 LEAVENWORTH RD,12076, ,LEAVENWORTH,RD, ,OMAHA,68154,47200.0,259100.0,306300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1515.0,1.0,1968.0,Split Entry,Average,Average,0.31,13860.0,41.25397398463592,-96.10279544498226,douglas
0919721414,640 GREY FAWN DR,640, ,GREY FAWN,DR, ,OMAHA,68154,44900.0,388600.0,433500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2285.0,1.0,1964.0,Raised Ranch,Average,Good,0.29,12720.0,41.25177929577402,-96.1084722165876,douglas
0920250025,501 BANCROFT ST,501, ,BANCROFT,ST, ,OMAHA,68108,22600.0,169400.0,192000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,876.0,1.0,1953.0,Ranch,Average,Average,0.299,13025.0,41.233916894677904,-95.92344774697085,douglas
0920250200,3640 STATE ST,3640, ,STATE,ST, ,OMAHA,68112,43600.0,418200.0,461800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,2.0,1,2431.0,1.5,1908.0,1 1/2 Story Fin,Good,Average,2.41,104979.6,41.33496691112406,-95.97166917783197,douglas
0923770000,7280 MINNE LUSA BD,7280, ,MINNE LUSA,BD, ,OMAHA,68112,13800.0,174300.0,188100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1122.0,1.0,1946.0,Ranch,Average,Average,0.18,7995.0,41.32662279675528,-95.95015319169723,douglas
0924840000,7221 N 34 ST,7221,N,34,ST, ,OMAHA,68112,12700.0,114100.0,126800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,808.0,1.0,1948.0,Raised Ranch,Average,Average,0.15,6552.0,41.3241097687065,-95.96391443778545,douglas
0934840000,2755 S 13 ST,2755,S,13,ST, ,OMAHA,68108,12200.0,152800.0,165000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1428.0,1.5,1914.0,1 1/2 Story Fin,Average,Average,0.09,4096.0,41.23216599604931,-95.9329349010565,douglas
0937730000,3140 X ST,3140, ,X,ST, ,OMAHA,68107,8000.0,70800.0,78800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,726.0,1.0,1950.0,Ranch,Average,Fair,0.1,4494.0,41.199170275625946,-95.96091006144073,douglas
0941840000,3333 RUGGLES ST,3333, ,RUGGLES,ST, ,OMAHA,68111,10000.0,136800.0,146800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,884.0,1.0,1955.0,Raised Ranch,Average,Average,0.14,6400.0,41.294764297573884,-95.96297427779726,douglas
0944690000,5208 CUMING ST,5208, ,CUMING,ST, ,OMAHA,68132,115500.0,887700.0,1003200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,2.0,1,4311.0,2.5,1918.0,2 1/2 Story Fin,Very Good,Good,0.41,17955.0,41.26806790159446,-95.99576122095651,douglas
0947130000,5115 DAVENPORT ST,5115, ,DAVENPORT,ST, ,OMAHA,68132,65000.0,352500.0,417500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2200.0,2.0,1911.0,2 Story,Good,Average,0.26,11475.0,41.2611476388511,-95.99403618108441,douglas
0951620000,4928 CASS ST,4928, ,CASS,ST, ,OMAHA,68132,53000.0,319600.0,372600.0,M,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2112.0,2.0,1942.0,2 Story,Good,Average,0.15,6750.0,41.26349812782983,-95.99008588046857,douglas
0952830000,4824 CAPITOL AV,4824, ,CAPITOL,AV, ,OMAHA,68132,53000.0,375600.0,428600.0,M,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2451.0,1.5,1892.0,1 1/2 Story Fin,Good,Average,0.15,6750.0,41.260783494884336,-95.98767970780554,douglas
0954980000,119 S 51 AV,119,S,51,AV, ,OMAHA,68132,53000.0,384100.0,437100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2611.0,2.5,1922.0,2 1/2 Story Fin,Good,Average,0.15,6750.0,41.25820198123397,-95.99352091273178,douglas
0955430000,314 S 52 ST,314,S,52,ST, ,OMAHA,68132,62800.0,265600.0,328400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1502.0,2.5,1920.0,2 1/2 Story Unfin,Good,Average,0.14,6150.0,41.256861861432505,-95.99539768879075,douglas
0957040000,410 S 48 AV,410,S,48,AV, ,OMAHA,68132,49100.0,233100.0,282200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1176.0,2.0,1937.0,2 Story,Good,Average,0.12,5535.0,41.25632413389186,-95.98702026262762,douglas
1002690000,2614 S 34 ST,2614,S,34,ST, ,OMAHA,68105,6700.0,172900.0,179600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,720.0,1.0,1920.0,Ranch,Average,Average,0.15,6864.0,41.23418659545147,-95.96306584161692,douglas
1003370000,2607 S 31 ST,2607,S,31,ST, ,OMAHA,68105,5700.0,185500.0,191200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1404.0,1.0,1900.0,Ranch,Average,Average,0.12,5480.0,41.234444114126894,-95.95748169099575,douglas
1009810000,5328 N 44 AV,5328,N,44,AV, ,OMAHA,68111,9300.0,145800.0,155100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1120.0,1.0,1954.0,Raised Ranch,Average,Average,0.14,6099.0,41.3079639887165,-95.98042203512867,douglas
1018520002,5913 JONES ST,5913, ,JONES,ST, ,OMAHA,68106,103900.0,783100.0,887000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,3346.0,1.5,1924.0,1 1/2 Story Fin,Very Good,Good,0.34,14900.0,41.25305867008637,-96.00423839220385,douglas
1020350004,6723 MASON ST,6723, ,MASON,ST, ,OMAHA,68106,53400.0,62400.0,115800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,528.0,1.0,1930.0,Ranch,Average,Fair,0.41,18200.0,41.24938932712563,-96.01733367246545,douglas
1023240000,1607 S 58 ST,1607,S,58,ST, ,OMAHA,68106,29100.0,218800.0,247900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1207.0,1.5,1941.0,1 1/2 Story Fin,Average,Average,0.13,5665.0,41.243922980549094,-96.00158850821565,douglas
1023650000,4728 N 36 ST,4728,N,36,ST, ,OMAHA,68111,9600.0,70500.0,80100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,999.0,1.0,1900.0,Ranch,Average,Fair,0.14,6400.0,41.3023096085244,-95.96653521827896,douglas
1025340000,123 S 53 ST,123,S,53,ST, ,OMAHA,68132,80900.0,589100.0,670000.0,M,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,3966.0,2.0,1931.0,2 Story,Good,Good,0.22,9600.0,41.25801904577349,-95.99585966350662,douglas
1030730000,439 N 61 ST,439,N,61,ST, ,OMAHA,68132,47000.0,273400.0,320400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2049.0,2.0,1947.0,2 Story,Good,Fair,0.21,9344.0,41.263857632646314,-96.00706292634646,douglas
1034270000,3915 N 40 AV,3915,N,40,AV, ,OMAHA,68111,8800.0,128800.0,137600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,734.0,1.0,1950.0,Raised Ranch,Average,Good,0.12,5360.0,41.29469480479603,-95.97305131527766,douglas
1034310000,3935 N 40 AV,3935,N,40,AV, ,OMAHA,68111,8800.0,115700.0,124500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1362.0,1.5,1950.0,1 1/2 Story Fin,Average,Fair,0.12,5360.0,41.29513358695331,-95.97305015540206,douglas
1036940000,852 N 68 ST,852,N,68,ST, ,OMAHA,68132,32500.0,201300.0,233800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1098.0,1.5,1951.0,1 1/2 Story Fin,Average,Average,0.37,16170.0,41.26879764380627,-96.01816898379963,douglas
1101240000,8603 N 30 ST,8603,N,30,ST, ,OMAHA,68112,22200.0,96100.0,118300.0,C,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1664.0,1.0,1917.0,Mixed Retail w/ Res Units,Average,Average,0.09,4224.0,41.338440921388674,-95.96056382571565,douglas
1103510000,2856 REYNOLDS ST,2856, ,REYNOLDS,ST, ,OMAHA,68112,13400.0,102700.0,116100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,661.0,1.0,1940.0,Ranch,Average,Average,0.14,6336.0,41.33314176279959,-95.95722080114727,douglas
1116040000,2859 IOWA ST,2859, ,IOWA,ST, ,OMAHA,68112,13500.0,157400.0,170900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1360.0,1.5,1926.0,1 1/2 Story Fin,Average,Good,0.12,5382.0,41.324219334776274,-95.95473442704345,douglas
1119420002,3335 SUMMIT ST,3335, ,SUMMIT,ST, ,OMAHA,68112,15300.0,172800.0,188100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1484.0,1.5,1929.0,1 1/2 Story Fin,Average,Average,0.51,22344.0,41.3243606808405,-95.96284596982947,douglas
1120890000,3304 REDICK AV,3304, ,REDICK,AV, ,OMAHA,68112,12700.0,173200.0,185900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,984.0,1.0,1957.0,Ranch,Average,Very Good,0.14,6500.0,41.317820602530965,-95.96174729147647,douglas
1129210000,4428 RUGGLES ST,4428, ,RUGGLES,ST, ,OMAHA,68111,8700.0,101200.0,109900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,734.0,1.0,1948.0,Raised Ranch,Average,Average,0.11,5200.0,41.295305023606645,-95.97926673327413,douglas
1130420002,3070 ERNST ST,3070, ,ERNST,ST, ,OMAHA,68112,14400.0,84900.0,99300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,722.0,1.0,1941.0,Raised Ranch,Average,Fair,0.35,15250.0,41.325006647124674,-95.96039554909538,douglas
1131470000,4602 N 47 ST,4602,N,47,ST, ,OMAHA,68104,11000.0,71600.0,82600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,750.0,1.0,1949.0,Ranch,Average,Fair,0.17,7592.0,41.30064554207461,-95.98328772217289,douglas
1133390000,1417 S 11 ST,1417,S,11,ST, ,OMAHA,68108,16900.0,260900.0,277800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1918.0,2.0,1895.0,2 Story,Average,Good,0.14,6250.0,41.244886200376,-95.93029224893182,douglas
1145710000,3117 N 59 ST,3117,N,59,ST, ,OMAHA,68104,18100.0,159700.0,177800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1172.0,1.5,1913.0,1 1/2 Story Fin,Average,Average,0.12,5600.0,41.28741968435736,-96.00319510775073,douglas
1147470000,4604 N 38 ST,4604,N,38,ST, ,OMAHA,68111,9900.0,121400.0,131300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1410.0,1.5,1912.0,1 1/2 Story Fin,Average,Average,0.15,6600.0,41.300682743914464,-95.97011640864476,douglas
1221140000,3563 WOOLWORTH AV,3563, ,WOOLWORTH,AV, ,OMAHA,68105,23400.0,326900.0,350300.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1778.0,2.5,1922.0,2 1/2 Story Fin,Average,Good,0.14,6486.0,41.24489316592857,-95.96578626231336,douglas
1223390000,,,,,,,,,19500.0,219900.0,239400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2120.0,1.5,1926.0,1 1/2 Story Fin,Average,Average,0.19,8600.0,41.289965020591325,-95.98361092903977,douglas
1223870002,1702 CARTER BD,1702, ,CARTER,BD, ,OMAHA,68110,7700.0,86300.0,94000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,864.0,1.0,1925.0,Ranch,Average,Fair,0.29,12800.0,41.30380213279613,-95.9388990518822,douglas
1226090000,2718 N 65 AV,2718,N,65,AV, ,OMAHA,68104,18400.0,78500.0,96900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1348.0,1.5,1904.0,1 1/2 Story Fin,Average,Worn Out,0.15,6912.0,41.28390202306007,-96.01345853894556,douglas
1226670000,2536 N 64 ST,2536,N,64,ST, ,OMAHA,68104,18200.0,171400.0,189600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1300.0,1.5,1912.0,1 1/2 Story Fin,Average,Average,0.14,6400.0,41.28264244970774,-96.01108673350858,douglas
1226890000,2546 N 63 ST,2546,N,63,ST, ,OMAHA,68104,18200.0,220700.0,238900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1046.0,1.5,1906.0,1 1/2 Story Unfin,Average,Very Good,0.14,6400.0,41.283049515123984,-96.00988401908187,douglas
1232930000,3012 N 48 AV,3012,N,48,AV, ,OMAHA,68104,17900.0,60700.0,78600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,660.0,1.0,1920.0,Ranch,Average,Fair,0.13,5880.0,41.286315377424884,-95.98706885815037,douglas
1241860510,3515 OLD MAPLE RD,3515, ,OLD MAPLE,RD, ,OMAHA,68134,39600.0,325200.0,364800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2048.0,1.0,1976.0,Ranch,Average,Average,0.28,12200.0,41.29071220930012,-96.07621984654263,douglas
1242160000,2618 WEBER ST,2618, ,WEBER,ST, ,OMAHA,68112,13600.0,155600.0,169200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1014.0,1.0,1952.0,Raised Ranch,Average,Average,0.16,7000.0,41.328031107338596,-95.95237329020732,douglas
1244760000,709 N 57 AV,709,N,57,AV, ,OMAHA,68132,66800.0,414200.0,481000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2564.0,2.5,1931.0,2 1/2 Story Unfin,Very Good,Poor,0.18,7866.0,41.26748558286458,-96.00058611229159,douglas
1248630004,11706 CRYER AV,11706, ,CRYER,AV, ,OMAHA,68144,36900.0,385300.0,422200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,2121.0,2.0,1944.0,2 Story,Average,Good,0.37,16200.0,41.237798509902284,-96.09565530978091,douglas
1250680000,4870 JAYNES ST,4870, ,JAYNES,ST, ,OMAHA,68104,14800.0,180100.0,194900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1064.0,1.0,1963.0,Ranch,Average,Average,0.2,8784.0,41.30881291066178,-95.98783740228211,douglas
1254830000,8576 LARIMORE AV,8576, ,LARIMORE,AV, ,OMAHA,68134,19600.0,176200.0,195800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,955.0,1.0,1961.0,Ranch,Average,Average,0.2,9042.0,41.302634875112645,-96.04598910124467,douglas
1258150000,849 S 52 ST,849,S,52,ST, ,OMAHA,68106,25500.0,392500.0,418000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1869.0,1.5,1936.0,1 1/2 Story Fin,Average,Good,0.17,7800.0,41.25055209959219,-95.99478689655407,douglas
1260750000,2123 S 38 ST,2123,S,38,ST, ,OMAHA,68105,19400.0,204700.0,224100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1118.0,1.0,1953.0,Ranch,Average,Average,0.19,8580.0,41.23939473420047,-95.96996605808779,douglas
1301180000,3919 J ST,3919, ,J,ST, ,OMAHA,68107,15800.0,205800.0,221600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1093.0,1.5,1954.0,1 1/2 Story Fin,Average,Good,0.17,7425.0,41.21415820213707,-95.97192030269483,douglas
1302640000,5323 N 25 AV,5323,N,25,AV, ,OMAHA,68111,5900.0,110000.0,115900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1312.0,1.5,1908.0,1 1/2 Story Fin,Average,Good,0.15,6600.0,41.30752890849917,-95.94900320518398,douglas
1303900001,6512 S 28 ST,6512,S,28,ST, ,OMAHA,68107,11000.0,197400.0,208400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1386.0,1.0,1900.0,Ranch,Average,Average,0.15,6890.0,41.19398888614803,-95.95557514260173,douglas
1306361496,343 N 130 ST,343,N,130,ST, ,OMAHA,68154,92100.0,407900.0,500000.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1984.0,1.0,1961.0,Split Entry,Good,Average,1.3257,57746.0,41.26173200915435,-96.11492369425228,douglas
1310060557,12512 WILLIAM ST,12512, ,WILLIAM,ST, ,OMAHA,68144,35500.0,225200.0,260700.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1430.0,1.0,1964.0,Mult Level,Average,Average,0.29,12927.0,41.246568445830704,-96.10873430583766,douglas
1310076026,947 N 28 AV,947,N,28,AV, ,OMAHA,68131,21000.0,231800.0,252800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1600.0,2.0,2008.0,2 Story,Average,Average,0.15925,6937.0,41.26954897496642,-95.95359910930841,douglas
1317250000,2414 S 48 AV,2414,S,48,AV, ,OMAHA,68106,23300.0,224900.0,248200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1192.0,1.0,1952.0,Raised Ranch,Average,Average,0.25,11316.0,41.23642244613457,-95.98697230904304,douglas
1318820000,978 S 50 ST,978,S,50,ST, ,OMAHA,68106,22300.0,293800.0,316100.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1460.0,1.5,1924.0,1 1/2 Story Fin,Average,Average,0.13,5800.0,41.24957726198805,-95.99052361738356,douglas
1321350000,3827 CORBY ST,3827, ,CORBY,ST, ,OMAHA,68111,7700.0,73900.0,81600.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,816.0,1.0,1954.0,Ranch,Average,Fair,0.13,6000.0,41.28369180159411,-95.97177287882056,douglas
1321830000,2820 N 41 ST,2820,N,41,ST, ,OMAHA,68111,7900.0,128600.0,136500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1480.0,2.5,1917.0,2 1/2 Story Unfin,Average,Good,0.15,6600.0,41.28460839771902,-95.97423238457846,douglas
1324190000,5531 MASON ST,5531, ,MASON,ST, ,OMAHA,68106,35600.0,122900.0,158500.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,960.0,1.5,1925.0,1 1/2 Story Unfin,Average,Fair,0.14,6500.0,41.24942267589531,-95.99932776213669,douglas
1325530000,3824 JAYNES ST,3824, ,JAYNES,ST, ,OMAHA,68111,7200.0,74600.0,81800.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,964.0,1.0,1912.0,Raised Ranch,Average,Fair,0.23,10050.0,41.30878734612539,-95.9702905981449,douglas
1325840000,5328 N 36 ST,5328,N,36,ST, ,OMAHA,68111,6300.0,180100.0,186400.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1370.0,1.0,1955.0,Ranch,Average,Average,0.14,6500.0,41.30784439908362,-95.96653499200637,douglas
1333210002,5236 S 49 AV,5236,S,49,AV, ,OMAHA,68117,16300.0,207900.0,224200.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,1056.0,1.0,1945.0,Ranch,Average,Average,0.24,10640.0,41.204285477138036,-95.99051179096041,douglas
1338750000,3915 CASTELAR ST,3915, ,CASTELAR,ST, ,OMAHA,68105,25800.0,212100.0,237900.0,R,OMAHA PUBLIC SCHOOL DISTRICT,1.0,1,987.0,1.0,1947.0,Raised Ranch,Average,Average,0.28,12200.0,41.23680796867455,-95.97240165268454,douglas
