record_number,record_date,permit_type,status,source_county,property_a,prop_city,prop_zip,licensed_company_name,roof_covering_material,bldg_sf,total_valu,property_age,job_value,source_date_range_start,source_date_range_end,forest_point_estimate,comp_median,comp_low_10,comp_high_90,comp_low_05,comp_high_95,comp_neighbor_count,recommended_band_low,recommended_band_high,actual_minus_comp_median,actual_vs_comp_median_pct,forest_minus_comp_median
BLD-26-01807,2026-03-03,RE-ROOF,Closed,douglas,15424 W ST,OMAHA,68137,SHAMROCK HILLS LLC,Asphalt,1488.0,246700.0,46.0,13470.87,2026-02-13,2026-03-04,12693.862769134483,15000.0,10100.0,20700.0,9550.0,22799.999999999996,12,9550.0,22799.999999999996,-1529.1299999999992,-0.10194199999999995,-2306.1372308655173
BLD-26-01809,2026-03-03,RE-ROOF,Closed,douglas,6235 S 40 ST,OMAHA,68107,ORLANDO'S LANDSCAPING & CONCRETE LLC,Asphalt,1110.0,133800.0,75.0,10000.0,2026-02-13,2026-03-04,6820.477090238844,8139.0,5190.6,13146.014,5026.95,20029.40299999999,12,5026.95,20029.40299999999,1861.0,0.22865216857107754,-1318.5229097611564
BLD-26-01810,2026-03-03,RE-ROOF,Closed,douglas,13905 N 72 ST,DOUGLAS COUNTY,68122,RELIABLE ROOFING GUTTERS & SIDING,Asphalt,1851.0,345400.0,57.0,15667.7,2026-02-13,2026-03-04,13070.506134691537,19132.370000000003,5263.634,84000.00000000001,3449.443,116999.99999999996,12,3449.443,116999.99999999996,-3464.670000000002,-0.1810894311577709,-6061.863865308465
BLD-26-01813,2026-03-03,RE-ROOF,Closed,douglas,13905 N 72 ST,DOUGLAS COUNTY,68122,RELIABLE ROOFING GUTTERS & SIDING,Asphalt,1851.0,345400.0,57.0,26517.95,2026-02-13,2026-03-04,17524.43878251268,17006.35,5263.634,84000.00000000001,3449.443,116999.99999999996,12,3449.443,116999.99999999996,9511.600000000002,0.5592969684853013,518.0887825126811
BLD-26-01819,2026-03-04,RE-ROOF,Issued,douglas,5806 N 56 ST,OMAHA,68104,THOMPSON AND THOMPSON 3RD GENERATION,Asphalt,2529.0,236300.0,79.0,35367.0,2026-02-13,2026-03-04,16583.335578691403,14500.0,4368.511,22800.0,2650.0,24687.499999999996,12,2650.0,24687.499999999996,20867.0,1.439103448275862,2083.3355786914035
BLD-26-01829,2026-03-04,RE-ROOF,Closed,douglas,14811 Z CR,OMAHA,68137,SHAMROCK HILLS LLC,Asphalt,1753.0,261400.0,50.0,21000.0,2026-02-13,2026-03-04,16916.052865956204,14235.435000000001,10100.0,17888.760000000002,9550.0,21149.999999999996,12,9550.0,21149.999999999996,6764.564999999999,0.47519201204599637,2680.617865956203
BLD-26-01834,2026-03-04,RE-ROOF,Closed,douglas,3123 S 163 ST,OMAHA,68130,INNOVATIVE CONTRACTORS,Asphalt,2596.0,427100.0,42.0,23006.0,2026-02-13,2026-03-04,20641.293189917913,15750.0,6700.3,28710.0,5825.0,31194.999999999996,12,5825.0,31194.999999999996,7256.0,0.4606984126984127,4891.293189917913
BLD-26-01838,2026-03-04,RE-ROOF,Issued,douglas,8216 KEYSTONE DR,OMAHA,68134,NATHAN JAMES CONSTRUCTION INC.,Asphalt,1855.0,318900.0,71.0,26750.0,2026-02-13,2026-03-04,12568.213464753771,9092.555,3640.0,22700.0,2430.0,28565.14999999999,12,2430.0,28565.14999999999,17657.445,1.9419673568100495,3475.658464753771
BLD-26-01842,2026-03-04,RE-ROOF,Issued,douglas,4420 N 156 AVENUE CR,OMAHA,68116,SOUTH O ROOFING,Asphalt,2391.0,374800.0,30.0,16000.0,2026-02-13,2026-03-04,15546.420560638157,12261.5,7887.5,27026.066000000003,7814.25,30539.749999999996,12,7814.25,30539.749999999996,3738.5,0.3048974432165722,3284.9205606381565
BLD-26-01852,2026-03-04,RE-ROOF,Issued,douglas,17330 VALLEY DR,OMAHA,68130,WEATHERGUARD INC,Wood Shakes,5315.0,1502700.0,20.0,43587.0,2026-02-13,2026-03-04,56441.68366821023,25852.0,14648.9,145500.00000000003,8662.650000000001,150000.0,12,8662.650000000001,150000.0,17735.0,0.6860204239517252,30589.68366821023
BLD-26-01869,2026-03-05,RE-ROOF,Issued,douglas,13502 SPRING ST,OMAHA,68144,RED RHINO ROOFS & SOLAR LLC,Asphalt,1052.0,226700.0,60.0,11530.0,2026-03-05,2026-03-15,8285.749881955595,5935.5,790.0000000000002,13858.7,275.45000000000005,14512.699999999999,12,275.45000000000005,14512.699999999999,5594.5,0.9425490691601381,2350.249881955595
BLD-26-01874,2026-03-05,RE-ROOF,Issued,douglas,4657 MARTHA ST,OMAHA,68106,ROYALTY ROOFING INC,Asphalt,1058.0,219000.0,68.0,4616.7,2026-03-05,2026-03-15,6517.63293879529,8411.815,4083.5,19505.8,3967.87,26534.399999999987,12,3967.87,26534.399999999987,-3795.1150000000007,-0.45116481995859403,-1894.1820612047104
BLD-26-01875,2026-03-05,RE-ROOF,Issued,douglas,3117 N 59 ST,OMAHA,68104,ROYALTY ROOFING INC,Asphalt,1172.0,177800.0,113.0,5695.85,2026-03-05,2026-03-15,7172.661295052177,5825.0,4284.0,13815.2,2568.0,18499.999999999993,12,2568.0,18499.999999999993,-129.14999999999964,-0.022171673819742426,1347.6612950521767
BLD-26-01885,2026-03-05,RE-ROOF,Issued,douglas,5033 S 196 CR,DOUGLAS COUNTY,68135,HORN INDUSTRIES CORPORATION,Asphalt,1195.0,210600.0,17.0,6000.0,2026-03-05,2026-03-15,6468.207023179887,8975.0,6000.0,14601.761000000002,4836.12,24123.55949999999,12,4836.12,24123.55949999999,-2975.0,-0.33147632311977715,-2506.792976820113
BLD-26-01887,2026-03-05,RE-ROOF,Issued,douglas,5031 S 196 CR,DOUGLAS COUNTY,68135,HORN INDUSTRIES CORPORATION,Asphalt,1195.0,211100.0,16.0,6000.0,2026-03-05,2026-03-15,6289.621796090237,8975.0,6000.0,14601.761000000002,4836.12,24123.55949999999,12,4836.12,24123.55949999999,-2975.0,-0.33147632311977715,-2685.378203909763
BLD-26-01900,2026-03-05,RE-ROOF,Issued,douglas,14314 ANNE ST,OMAHA,68137,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",Asphalt,912.0,227600.0,56.0,3400.0,2026-03-05,2026-03-15,2167.884091034219,6225.5,3958.2000000000003,13855.6,2119.05,14512.699999999999,12,2119.05,14512.699999999999,-2825.5,-0.45385912778090115,-4057.615908965781
BLD-26-01905,2026-03-06,RE-ROOF,Closed,douglas,3906 N 113 CR,OMAHA,68164,SQUAREUP EXTERIORS,Asphalt,1999.0,303700.0,48.0,14340.48,2026-03-05,2026-03-15,13014.026501751245,15193.5,7757.078,27311.9,7251.4890000000005,30530.749999999996,12,7251.4890000000005,30530.749999999996,-853.0200000000004,-0.056143745680718754,-2179.4734982487553
BLD-26-01910,2026-03-06,RE-ROOF,Closed,douglas,6818 HARTMAN AV,OMAHA,68104,ORLANDO'S LANDSCAPING & CONCRETE LLC,Asphalt,2034.0,229900.0,68.0,1400.0,2026-03-05,2026-03-15,4986.70512555594,12250.0,3640.0,26375.0,2430.0,28212.499999999996,12,2430.0,28212.499999999996,-10850.0,-0.8857142857142857,-7263.29487444406
BLD-26-01911,2026-03-06,RE-ROOF,Closed,douglas,14916 Z CR,OMAHA,68137,SHAMROCK HILLS LLC,Asphalt,1632.0,278800.0,53.0,22000.0,2026-03-05,2026-03-15,16097.679285563516,14447.175,8300.0,16934.5,6830.0,18799.999999999996,12,6830.0,18799.999999999996,7552.825000000001,0.5227890573762691,1650.5042855635165
BLD-26-01912,2026-03-06,RE-ROOF,Closed,douglas,14634 KANSAS AV,DOUGLAS COUNTY,68116,FULL CIRCLE ROOFING,Asphalt,1557.0,321600.0,22.0,6000.0,2026-03-05,2026-03-15,8440.665180210846,10815.0,4638.5,13861.6,4249.1,14717.7575,12,4249.1,14717.7575,-4815.0,-0.44521497919556174,-2374.3348197891537
BLD-26-01914,2026-03-06,RE-ROOF,Issued,douglas,17631 ENGLEWOOD ST,OMAHA,68135,FULL CIRCLE ROOFING,Asphalt,3659.0,568400.0,21.0,28000.0,2026-03-05,2026-03-15,19797.194532209287,18415.0,12100.0,29850.000000000004,11100.0,40873.39999999998,12,11100.0,40873.39999999998,9585.0,0.5204995927233234,1382.194532209287
BLD-26-01915,2026-03-06,RE-ROOF,Closed,douglas,11162 WEBER ST,DOUGLAS COUNTY,68142,QUICK ROOFING,Asphalt,1022.0,218500.0,21.0,9437.05,2026-03-05,2026-03-15,7152.268215502969,8503.0,4328.533,14038.1,4079.0,14975.399999999998,12,4079.0,14975.399999999998,934.0499999999993,0.10984946489474294,-1350.7317844970312
BLD-26-01920,2026-03-06,RE-ROOF,Issued,douglas,14864 YOUNG ST,DOUGLAS COUNTY,68007,ROYALTY ROOFING INC,Asphalt,1658.0,276500.0,18.0,9534.45,2026-03-05,2026-03-15,9107.3259600555,15000.0,5639.24,33103.600000000006,5152.654,34013.0,12,5152.654,34013.0,-5465.549999999999,-0.36436999999999997,-5892.674039944501
BLD-26-01930,2026-03-06,RE-ROOF,Issued,douglas,439 N 61 ST,OMAHA,68132,WEATHERGUARD INC,Thermoplastic Single-Ply,2049.0,320400.0,79.0,2100.0,2026-03-05,2026-03-15,5913.476040674189,8611.5,5544.070000000001,15000.0,5158.0515000000005,20629.049999999992,12,5158.0515000000005,20629.049999999992,-6511.5,-0.7561400452882773,-2698.023959325811
BLD-26-01931,2026-03-06,RE-ROOF,Issued,douglas,1729 N 129 ST,OMAHA,68154,WEATHERGUARD INC,Thermoplastic Single-Ply,3879.0,611200.0,33.0,14236.0,2026-03-05,2026-03-15,13597.112370903007,22000.0,10125.5,30433.5,9382.6,36289.24999999999,12,9382.6,36289.24999999999,-7764.0,-0.3529090909090909,-8402.887629096993
BLD-26-02125,2026-03-06,RE-ROOF,Closed,douglas,525 N 74 AV,OMAHA,68114,"HOME PRIDE CONTRACTORS, INC",Asphalt,1258.0,200900.0,75.0,11000.0,2026-03-05,2026-03-15,10743.990294574085,15350.0,5910.0,31165.915000000005,5555.0,45498.19999999998,12,5555.0,45498.19999999998,-4350.0,-0.28338762214983715,-4606.009705425915
BLD-26-01940,2026-03-08,RE-ROOF,Issued,douglas,15120 GRANT CR,OMAHA,68116,SILVERFERN LLC,Asphalt,2328.0,369000.0,30.0,8000.0,2026-03-05,2026-03-15,9902.081245848023,12761.5,7945.906,19689.914,7814.25,21349.999999999996,12,7814.25,21349.999999999996,-4761.5,-0.3731144457939897,-2859.418754151977
BLD-26-01945,2026-03-08,RE-ROOF,Closed,douglas,7907 VERNON AV,OMAHA,68134,MCCRIGHT PROPERTIES LLC,Asphalt,1048.0,252300.0,27.0,4500.0,2026-03-05,2026-03-15,6117.878634857013,9100.0,5933.097,13767.262,5086.9315,13975.55,12,5086.9315,13975.55,-4600.0,-0.5054945054945055,-2982.121365142987
BLD-26-01955,2026-03-09,RE-ROOF,Closed,douglas,6035 S 42 AV,OMAHA,68107,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",Asphalt,1065.0,105400.0,116.0,4164.92,2026-03-05,2026-03-15,5464.627524454104,9004.5,1850.0000000000002,14700.000000000002,1439.25,15000.0,12,1439.25,15000.0,-4839.58,-0.5374623799211505,-3539.872475545896
BLD-26-01958,2026-03-09,RE-ROOF,Closed,douglas,4209 N 130 CR,OMAHA,68164,BULLDOG ROOFING,Asphalt,1014.0,215200.0,53.0,4993.12,2026-03-05,2026-03-15,6493.631450819258,9950.0,4664.831,16523.119000000002,2770.1745,16890.0,12,2770.1745,16890.0,-4956.88,-0.4981788944723618,-3456.368549180742
BLD-26-01966,2026-03-09,RE-ROOF,Issued,douglas,21441 FIELDCREST DR,OMAHA,68022,Alspach Roofing Inc,Asphalt,1321.0,259800.0,39.0,10000.0,2026-03-05,2026-03-15,8387.926998196623,7641.0,5100.0,17870.57,2975.0,18878.465,12,2975.0,18878.465,2359.0,0.3087292239235702,746.9269981966227
BLD-26-01969,2026-03-09,RE-ROOF,Issued,douglas,1754 N 176 PA,DOUGLAS COUNTY,68118,BELL CONTRACTING LLC,Asphalt,1720.0,226300.0,20.0,7000.0,2026-03-05,2026-03-15,6982.0705764291115,7900.0,5343.715,14850.0,4218.4425,23560.79999999999,12,4218.4425,23560.79999999999,-900.0,-0.11392405063291139,-917.9294235708885
BLD-26-01970,2026-03-09,RE-ROOF,Issued,douglas,1750 N 176 PA,DOUGLAS COUNTY,68118,BELL CONTRACTING LLC,Asphalt,1720.0,226700.0,20.0,7000.0,2026-03-05,2026-03-15,6971.812095798226,7900.0,5343.715,14850.0,4218.4425,23560.79999999999,12,4218.4425,23560.79999999999,-900.0,-0.11392405063291139,-928.1879042017736
BLD-26-01990,2026-03-09,RE-ROOF,Closed,douglas,4303 N 152 ST,OMAHA,68116,BULLDOG ROOFING,Asphalt,2491.0,460000.0,14.0,14232.88,2026-03-05,2026-03-15,16559.57458501873,13140.560000000001,7887.5,25282.489999999998,7481.25,42394.854999999974,12,7481.25,42394.854999999974,1092.319999999998,0.08312583329781971,3419.014585018729
BLD-26-02016,2026-03-10,RE-ROOF,Issued,douglas,4034 NEBRASKA AV,OMAHA,68111,STARPOWER EXTERIOR INC,Asphalt,864.0,88400.0,69.0,8500.0,2026-03-05,2026-03-15,7791.091099485412,6600.0,620.0000000000001,11116.990000000002,500.0,11888.430999999999,12,500.0,11888.430999999999,1900.0,0.2878787878787879,1191.091099485412
BLD-26-02020,2026-03-10,RE-ROOF,Closed,douglas,15747 ORCHARD AV,OMAHA,68135,THOMPSON ROOFING,Asphalt,1196.0,238900.0,48.0,5400.0,2026-03-05,2026-03-15,7666.447061971503,7900.0,3553.9,14697.197,2410.0,17699.999999999996,12,2410.0,17699.999999999996,-2500.0,-0.31645569620253167,-233.552938028497
BLD-26-02057,2026-03-10,RE-ROOF,Issued,douglas,,,Unknown,APPLE ROOFING,Asphalt,2120.0,239400.0,100.0,24880.0,2026-03-05,2026-03-15,17748.887190423993,13500.0,10156.619,22687.201,7417.0,23450.0,12,7417.0,23450.0,11380.0,0.8429629629629629,4248.887190423993
BLD-26-02064,2026-03-10,RE-ROOF,Issued,douglas,14456 CAMDEN CR,OMAHA,68116,TDH HOME BUILDING INC,Asphalt,1074.0,212600.0,27.0,8761.0,2026-03-05,2026-03-15,7582.734159145095,8696.5,5484.5,13916.4,5069.85,14842.199999999999,12,5069.85,14842.199999999999,64.5,0.0074167768642557355,-1113.765840854905
BLD-26-02123,2026-03-10,RE-ROOF,Issued,douglas,2755 S 13 ST,OMAHA,68108,"HOME PRIDE CONTRACTORS, INC",Asphalt,1428.0,165000.0,112.0,16000.0,2026-03-05,2026-03-15,10551.786496114008,7000.0,5434.071,12000.0,3568.4044999999996,13349.999999999998,12,3568.4044999999996,13349.999999999998,9000.0,1.2857142857142858,3551.7864961140076
BLD-26-02126,2026-03-10,RE-ROOF,Closed,douglas,802 S 190 AV,DOUGLAS COUNTY,68022,"HOME PRIDE CONTRACTORS, INC",Asphalt,1553.0,423100.0,17.0,30000.0,2026-03-05,2026-03-15,23159.155278370672,12990.0,8764.5,25036.600000000002,8050.3735,27057.449999999997,12,8050.3735,27057.449999999997,17010.0,1.3094688221709008,10169.155278370672
BLD-26-02075,2026-03-11,RE-ROOF,Closed,douglas,2211 S 164 CR,OMAHA,68130,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,Asphalt,1322.0,258000.0,50.0,500.0,2026-03-05,2026-03-15,1709.362145576924,12765.0,5545.29,21898.3,5181.3,29126.899999999987,12,5181.3,29126.899999999987,-12265.0,-0.9608303956130043,-11055.637854423076
BLD-26-02077,2026-03-11,RE-ROOF,Closed,douglas,11617 QUEENS DR,OMAHA,68164,4140 S 52ND ST.,Asphalt,1272.0,292700.0,54.0,8115.0,2026-03-05,2026-03-15,9572.6988001717,11225.675,4550.0,16977.2,4275.0,17000.0,12,4275.0,17000.0,-3110.6749999999993,-0.2771036040149033,-1652.9761998282993
